,Community Name,Community Code,Venue Name,Venue ID,Lat,Long,Categories
11388,NORTH GLENMORE PARK,NGM,Wyckham House,4b0586f1f964a5201e7722e3,51.01372334783689,-114.13274387990427,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Food Courts', 'name': 'Food Court', 'id': '4bf58dd8d48988d120951735', 'shortName': 'Food Court'}]"
11393,NORTH GLENMORE PARK,NGM,Cheesecake Cafe,4b915ccef964a5204bb633e3,50.98573000118743,-114.07079741989092,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
11394,NORTH GLENMORE PARK,NGM,Red Lobster,4b68de49f964a520ef902be3,50.998557,-114.070882,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Seafood Restaurants', 'name': 'Seafood Restaurant', 'id': '4bf58dd8d48988d1ce941735', 'shortName': 'Seafood'}]"
11396,NORTH GLENMORE PARK,NGM,Tom's House of Pizza,4b5ca0b8f964a520c93a29e3,50.98530851759652,-114.07089644302425,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
11397,NORTH GLENMORE PARK,NGM,Open Sesame,4b66201df964a52016152be3,50.99234191842781,-114.07093999480433,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
11403,NORTH GLENMORE PARK,NGM,Cravings Market Restaurant,4b50dba0f964a5209b3527e3,50.98889542405871,-114.06408528595615,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
11407,NORTH GLENMORE PARK,NGM,Sweet Life Crepes & Waffles,538b54c9498e5c4efdf6d6d4,50.99680027883927,-114.11940775948136,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11408,NORTH GLENMORE PARK,NGM,IGA Lakeview,54199ea2498ec470569827c4,50.996148950708466,-114.11906815881078,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
11409,NORTH GLENMORE PARK,NGM,lakeview bakery,4b917293f964a52045bd33e3,50.99593,-114.11900565,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
11415,NORTH GLENMORE PARK,NGM,Pita Pit,4bf6ee685317a5939c1dfd7e,51.006438954290246,-114.13010862113121,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Sandwich Places', 'name': 'Sandwich Place', 'id': '4bf58dd8d48988d1c5941735', 'shortName': 'Sandwiches'}]"
11416,ERIN WOODS,ERI,Shawarma Palace,4bf0b12e21072d7fc449208b,51.037969176718356,-113.97908643380909,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/falafel_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Falafel Restaurants', 'name': 'Falafel Restaurant', 'id': '4bf58dd8d48988d10b941735', 'shortName': 'Falafel'}]"
11417,ERIN WOODS,ERI,Pacific Hut Restaurant,4b0586ecf964a520c07522e3,51.03692238262008,-113.98876716446624,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
11419,ERIN WOODS,ERI,Blackfoot Diner,4b51e6ddf964a5206b5a27e3,51.03646549861947,-114.02038675227006,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
11421,ERIN WOODS,ERI,Kings Restaurant,4b7aeeeaf964a52004472fe3,51.052640536529026,-114.00086003335883,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Chinese Restaurants', 'name': 'Chinese Restaurant', 'id': '4bf58dd8d48988d145941735', 'shortName': 'Chinese'}]"
11425,ERIN WOODS,ERI,The Fine Diner,4f96f3f5e4b0489d4e516f0c,51.039833131715696,-114.03051567199022,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
11443,ERIN WOODS,ERI,Road King Truck Stop,4bbff94f74a9a5938185cff6,51.010588836292335,-114.00377343261962,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
11446,ERIN WOODS,ERI,Sobeys - Forest Lawn,4b22d945f964a520b24e24e3,51.03729313030451,-113.96035285238291,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
11449,ERIN WOODS,ERI,Tandoori Palace,4c4f731b1d76c9288bd0d591,50.980792286401204,-113.99703201221627,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Indian Restaurants', 'name': 'Indian Restaurant', 'id': '4bf58dd8d48988d10f941735', 'shortName': 'Indian'}]"
11450,ERIN WOODS,ERI,Garden Court Buffet,4e48058962845e1d3ca6a73b,50.98016073098527,-113.99759764366131,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Restaurants', 'name': 'Restaurant', 'id': '4bf58dd8d48988d1c4941735', 'shortName': 'Restaurant'}]"
11451,ERIN WOODS,ERI,Horizons Bistro,4d4703ddbefe236a6c940ee3,51.064916,-113.984866,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11453,ALTADORE,ALT,Monogram Coffee,5502fb8c498e95778d8e7fd5,51.010967065214984,-114.10005439602287,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
11455,ALTADORE,ALT,Pfanntastic Pannenkoek Haus,4b40c2f2f964a520d2ba25e3,51.004184867353956,-114.11747632655957,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11456,ALTADORE,ALT,Belmont Diner,540b2114498e7fb901fb131a,51.024114,-114.107743,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11457,ALTADORE,ALT,The Glencoe Club,4b69cf87f964a520a8b52be3,51.028676173377974,-114.08062574473178,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Athletics & Sports', 'name': 'Athletics & Sports', 'id': '4f4528bc4b90abdf24c9de85', 'shortName': 'Athletics & Sports'}]"
11458,ALTADORE,ALT,Phil & Sebastian Coffee Roaster,4ca4d97f7f84224b96e5d058,51.00042560750507,-114.0732895713657,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
11459,ALTADORE,ALT,Yann Haute Patisserie,4b4a2bbbf964a5203c7d26e3,51.03224624768667,-114.07067060845887,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
11460,ALTADORE,ALT,Galaxie Diner,4b0586ebf964a520697522e3,51.03972982879154,-114.08910353246397,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11461,ALTADORE,ALT,Myhre's Deli,4ccc82e2ee23a14359a71fa8,51.039767354410046,-114.08919457979881,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Delis / Bodegas', 'name': 'Deli / Bodega', 'id': '4bf58dd8d48988d146941735', 'shortName': 'Deli / Bodega'}]"
11462,ALTADORE,ALT,Rustic Sourdough Bakery & Deli,4b0586eef964a520397622e3,51.03778134961725,-114.09194082616062,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
11465,ALTADORE,ALT,Analog Coffee,5095981fe4b03898b0255afe,51.03797538328347,-114.07927144867843,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
11468,ALTADORE,ALT,Caffe Beano,4b299480f964a52039a124e3,51.03816069710851,-114.08435042070873,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
11470,ALTADORE,ALT,Purple Perk,4b0336a9f964a520954d22e3,51.03279921934084,-114.07151860192121,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
11472,ALTADORE,ALT,Heaven Artisan GF Cuisine,535a8852498e8d3c52333df1,51.03772,-114.08513,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/glutenfree_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Gluten-free Restaurants', 'name': 'Gluten-free Restaurant', 'id': '4c2cd86ed066bed06c3c5209', 'shortName': 'Gluten-free'}]"
11473,ALTADORE,ALT,Sidewalk Citizen Bakery,4daf1e3f6a23e6c93498b0f8,51.005044378182895,-114.06708344500097,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bagels_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bagel Shops', 'name': 'Bagel Shop', 'id': '4bf58dd8d48988d179941735', 'shortName': 'Bagels'}]"
11475,ALTADORE,ALT,La Boulangerie,4f4d2b7ee4b081be1cf50c58,51.03088107768488,-114.07166927121072,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
11476,ALTADORE,ALT,Jamesons Irish Pub,4f0dbf2cd5fb971c7442484c,51.03791624248233,-114.09085822079236,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
11478,ALTADORE,ALT,World Bier Haus 1410,4b7a0f40f964a5203f212fe3,51.03794120184311,-114.0934977334797,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11482,ALTADORE,ALT,Wyckham House,4b0586f1f964a5201e7722e3,51.01372334783689,-114.13274387990427,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Food Courts', 'name': 'Food Court', 'id': '4bf58dd8d48988d120951735', 'shortName': 'Food Court'}]"
11485,ALTADORE,ALT,Red Lobster,4b68de49f964a520ef902be3,50.998557,-114.070882,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Seafood Restaurants', 'name': 'Seafood Restaurant', 'id': '4bf58dd8d48988d1ce941735', 'shortName': 'Seafood'}]"
11496,ALTADORE,ALT,Nellie's Cosmic Cafe,4b3d2bc0f964a5207e8f25e3,51.03782819655399,-114.08453580048065,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
11498,ALTADORE,ALT,In the Loop,4c925841ae45224b2e7def97,51.023816,-114.107998,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11499,ALTADORE,ALT,Subway Marda Loop,4c0d5650336220a19192ca77,51.023704,-114.110141,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Fast Food Restaurants', 'name': 'Fast Food Restaurant', 'id': '4bf58dd8d48988d16e941735', 'shortName': 'Fast Food'}]"
11506,PINERIDGE,PIN,Chapters,4b0ea62ff964a5204d5923e3,51.075447026059514,-113.99101998178733,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bookstores', 'name': 'Bookstore', 'id': '4bf58dd8d48988d114951735', 'shortName': 'Bookstore'}]"
11507,PINERIDGE,PIN,Cactus Club Cafe,4b6b65e1f964a5200e062ce3,51.08952899827636,-114.00086353367584,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
11512,PINERIDGE,PIN,Alberta King of Subs,4b0586ecf964a520c47522e3,51.09131252004951,-113.95779283227455,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
11513,PINERIDGE,PIN,Cora,4e52729dfa7687935fbb3ff8,51.07454642250958,-113.98448727460058,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11517,PINERIDGE,PIN,Moxie's Classic Grill,4b0586ebf964a5206f7522e3,51.094962248253026,-114.00067302826717,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
11518,PINERIDGE,PIN,Kings Restaurant,4b7aeeeaf964a52004472fe3,51.052640536529026,-114.00086003335883,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Chinese Restaurants', 'name': 'Chinese Restaurant', 'id': '4bf58dd8d48988d145941735', 'shortName': 'Chinese'}]"
11519,PINERIDGE,PIN,White Spot Barlow Trail,4b0feb20f964a5203f6623e3,51.08215111304877,-114.00426084731332,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
11520,PINERIDGE,PIN,Noodle King,4b97ef01f964a520722035e3,51.079927723178976,-114.005547568727,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Vietnamese Restaurants', 'name': 'Vietnamese Restaurant', 'id': '4bf58dd8d48988d14a941735', 'shortName': 'Vietnamese'}]"
11523,PINERIDGE,PIN,Esso,4b6df314f964a520499e2ce3,51.08545368743343,-113.95775605712575,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Gas Stations', 'name': 'Gas Station', 'id': '4bf58dd8d48988d113951735', 'shortName': 'Gas Station'}]"
11542,PINERIDGE,PIN,Sunridge Mall,4b088f57f964a5206a0e23e3,51.07434679273511,-113.98592669558967,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Shopping Malls', 'name': 'Shopping Mall', 'id': '4bf58dd8d48988d1fd941735', 'shortName': 'Mall'}]"
11543,PINERIDGE,PIN,AB King Pizza,4da3294b8a3188bfaed0ffcf,51.079354474836485,-113.9424749202739,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
11544,PINERIDGE,PIN,Sociables Taphouse,4c54efe01b46c9b67d8e5ccf,51.07561631107467,-113.95697308950338,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Restaurants', 'name': 'Restaurant', 'id': '4bf58dd8d48988d1c4941735', 'shortName': 'Restaurant'}]"
11545,PINERIDGE,PIN,Ric's Lounge & Grill,4c24cc99a852c928caace36c,51.071218730352484,-113.99911574102899,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
11546,PINERIDGE,PIN,Green Olive,4b970f55f964a520f6f534e3,51.06948772161488,-113.93440590878251,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
11547,PINERIDGE,PIN,Wasim's Donair And Pizza,4dc9f22bc65bebb82f2e827c,51.069020963279264,-113.93379064427202,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pizza Places', 'name': 'Pizza Place', 'id': '4bf58dd8d48988d1ca941735', 'shortName': 'Pizza'}]"
11549,PINERIDGE,PIN,Perkins Family Restaurant,4b5c9711f964a520713829e3,51.080382133376986,-114.00291942007895,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
11553,FOREST LAWN,FLN,Shawarma Palace,4bf0b12e21072d7fc449208b,51.037969176718356,-113.97908643380909,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/falafel_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Falafel Restaurants', 'name': 'Falafel Restaurant', 'id': '4bf58dd8d48988d10b941735', 'shortName': 'Falafel'}]"
11554,FOREST LAWN,FLN,Pacific Hut Restaurant,4b0586ecf964a520c07522e3,51.03692238262008,-113.98876716446624,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Asian Restaurants', 'name': 'Asian Restaurant', 'id': '4bf58dd8d48988d142941735', 'shortName': 'Asian'}]"
11556,FOREST LAWN,FLN,Chapters,4b0ea62ff964a5204d5923e3,51.075447026059514,-113.99101998178733,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bookstores', 'name': 'Bookstore', 'id': '4bf58dd8d48988d114951735', 'shortName': 'Bookstore'}]"
11558,FOREST LAWN,FLN,Blackfoot Diner,4b51e6ddf964a5206b5a27e3,51.03646549861947,-114.02038675227006,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
11559,FOREST LAWN,FLN,Kings Restaurant,4b7aeeeaf964a52004472fe3,51.052640536529026,-114.00086003335883,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Chinese Restaurants', 'name': 'Chinese Restaurant', 'id': '4bf58dd8d48988d145941735', 'shortName': 'Chinese'}]"
